Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
ABT-888_SN-38_HT144,ABT-888,SN-38,5,8.14545575,18,11,1
ABT-888_SN-38_HT29,ABT-888,SN-38,0,9.5417494,18,11,1
ABT-888_SN-38_KPL1,ABT-888,SN-38,21,8.552068416,18,11,1
ABT-888_SN-38_LOVO,ABT-888,SN-38,13,-6.582623677,18,11,0
ABT-888_SN-38_MDAMB436,ABT-888,SN-38,16,18.2214475,18,11,1
ABT-888_SN-38_NCIH1650,ABT-888,SN-38,15,4.188074545,18,11,1
ABT-888_SN-38_NCIH2122,ABT-888,SN-38,24,21.39044581,18,11,1
ABT-888_SN-38_NCIH23,ABT-888,SN-38,12,16.48392844,18,11,1
ABT-888_SN-38_NCIH460,ABT-888,SN-38,17,22.60303623,18,11,1
ABT-888_SN-38_NCIH520,ABT-888,SN-38,4,12.92903881,18,11,1
ABT-888_SN-38_OV90,ABT-888,SN-38,8,19.59451994,18,11,1
ABT-888_SN-38_RKO,ABT-888,SN-38,2,30.53249026,18,11,1
ABT-888_SN-38_RPMI7951,ABT-888,SN-38,1,23.87063157,18,11,1
ABT-888_SN-38_SKMEL30,ABT-888,SN-38,25,29.65052395,18,11,1
ABT-888_SN-38_SKMES1,ABT-888,SN-38,22,20.08675206,18,11,1
ABT-888_SN-38_SKOV3,ABT-888,SN-38,26,6.263746217,18,11,1
ABT-888_SN-38_SW620,ABT-888,SN-38,10,17.8852224,18,11,1
ABT-888_SN-38_SW837,ABT-888,SN-38,18,7.044315501,18,11,1
ABT-888_SN-38_T47D,ABT-888,SN-38,11,39.83231175,18,11,1
ABT-888_SN-38_UACC62,ABT-888,SN-38,19,24.96544956,18,11,1
ABT-888_SN-38_VCAP,ABT-888,SN-38,7,-8.532292059,18,11,0
ABT-888_SN-38_ZR751,ABT-888,SN-38,6,-12.24364896,18,11,0
ABT-888_SORAFENIB_A2058,ABT-888,SORAFENIB,9,36.19616521,18,13,1
ABT-888_SORAFENIB_A2780,ABT-888,SORAFENIB,27,8.258155148,18,13,1
ABT-888_SORAFENIB_A375,ABT-888,SORAFENIB,20,16.66954556,18,13,1
ABT-888_SORAFENIB_CAOV3,ABT-888,SORAFENIB,14,-2.172723037,18,13,0
ABT-888_SORAFENIB_DLD1,ABT-888,SORAFENIB,23,12.05900768,18,13,1
ABT-888_SORAFENIB_ES2,ABT-888,SORAFENIB,3,7.062098273,18,13,1
ABT-888_SORAFENIB_HCT116,ABT-888,SORAFENIB,28,11.83303853,18,13,1
ABT-888_SORAFENIB_HT144,ABT-888,SORAFENIB,5,10.74108755,18,13,1
ABT-888_SORAFENIB_HT29,ABT-888,SORAFENIB,0,3.777313148,18,13,1
ABT-888_SORAFENIB_KPL1,ABT-888,SORAFENIB,21,4.111858838,18,13,1
ABT-888_SORAFENIB_LOVO,ABT-888,SORAFENIB,13,2.735996957,18,13,1
ABT-888_SORAFENIB_MDAMB436,ABT-888,SORAFENIB,16,-0.60226086,18,13,0
ABT-888_SORAFENIB_NCIH1650,ABT-888,SORAFENIB,15,0.051559908,18,13,1
ABT-888_SORAFENIB_NCIH2122,ABT-888,SORAFENIB,24,16.50221722,18,13,1
ABT-888_SORAFENIB_NCIH23,ABT-888,SORAFENIB,12,13.68925526,18,13,1
ABT-888_SORAFENIB_NCIH460,ABT-888,SORAFENIB,17,11.61299788,18,13,1
ABT-888_SORAFENIB_NCIH520,ABT-888,SORAFENIB,4,13.6574206,18,13,1
ABT-888_SORAFENIB_OV90,ABT-888,SORAFENIB,8,5.776490661,18,13,1
ABT-888_SORAFENIB_RKO,ABT-888,SORAFENIB,2,24.38215762,18,13,1
ABT-888_SORAFENIB_RPMI7951,ABT-888,SORAFENIB,1,10.40454585,18,13,1
ABT-888_SORAFENIB_SKMEL30,ABT-888,SORAFENIB,25,5.7759517,18,13,1
ABT-888_SORAFENIB_SKMES1,ABT-888,SORAFENIB,22,17.41794704,18,13,1
ABT-888_SORAFENIB_SKOV3,ABT-888,SORAFENIB,26,14.06439559,18,13,1
ABT-888_SORAFENIB_SW620,ABT-888,SORAFENIB,10,15.89637086,18,13,1
ABT-888_SORAFENIB_SW837,ABT-888,SORAFENIB,18,5.935988799,18,13,1
ABT-888_SORAFENIB_T47D,ABT-888,SORAFENIB,11,13.26383871,18,13,1
ABT-888_SORAFENIB_UACC62,ABT-888,SORAFENIB,19,17.27990593,18,13,1
ABT-888_SORAFENIB_VCAP,ABT-888,SORAFENIB,7,7.804424433,18,13,1
ABT-888_SORAFENIB_ZR751,ABT-888,SORAFENIB,6,-4.469226553,18,13,0
ABT-888_TOPOTECAN_A2058,ABT-888,TOPOTECAN,9,-1.187531198,18,15,0
ABT-888_TOPOTECAN_A2780,ABT-888,TOPOTECAN,27,11.86213265,18,15,1
ABT-888_TOPOTECAN_A375,ABT-888,TOPOTECAN,20,-30.05242132,18,15,0
ABT-888_TOPOTECAN_CAOV3,ABT-888,TOPOTECAN,14,3.218307642,18,15,1
ABT-888_TOPOTECAN_DLD1,ABT-888,TOPOTECAN,23,-10.96641065,18,15,0
ABT-888_TOPOTECAN_ES2,ABT-888,TOPOTECAN,3,-15.16316218,18,15,0
ABT-888_TOPOTECAN_HCT116,ABT-888,TOPOTECAN,28,-5.778504579,18,15,0
ABT-888_TOPOTECAN_HT144,ABT-888,TOPOTECAN,5,-12.71817083,18,15,0
ABT-888_TOPOTECAN_HT29,ABT-888,TOPOTECAN,0,-13.74201482,18,15,0
ABT-888_TOPOTECAN_KPL1,ABT-888,TOPOTECAN,21,9.915244986,18,15,1
ABT-888_TOPOTECAN_LOVO,ABT-888,TOPOTECAN,13,-20.57774761,18,15,0
ABT-888_TOPOTECAN_MDAMB436,ABT-888,TOPOTECAN,16,0.824337474,18,15,1
ABT-888_TOPOTECAN_NCIH1650,ABT-888,TOPOTECAN,15,-16.28525243,18,15,0
ABT-888_TOPOTECAN_NCIH2122,ABT-888,TOPOTECAN,24,-5.01979887,18,15,0
ABT-888_TOPOTECAN_NCIH23,ABT-888,TOPOTECAN,12,-13.17469848,18,15,0
ABT-888_TOPOTECAN_NCIH460,ABT-888,TOPOTECAN,17,-35.55824357,18,15,0
ABT-888_TOPOTECAN_NCIH520,ABT-888,TOPOTECAN,4,-3.088285265,18,15,0
ABT-888_TOPOTECAN_OV90,ABT-888,TOPOTECAN,8,-8.185136381,18,15,0
ABT-888_TOPOTECAN_RKO,ABT-888,TOPOTECAN,2,-12.44712596,18,15,0
ABT-888_TOPOTECAN_RPMI7951,ABT-888,TOPOTECAN,1,-2.173326235,18,15,0
ABT-888_TOPOTECAN_SKMEL30,ABT-888,TOPOTECAN,25,-7.161263697,18,15,0
ABT-888_TOPOTECAN_SKMES1,ABT-888,TOPOTECAN,22,-17.67508406,18,15,0
ABT-888_TOPOTECAN_SKOV3,ABT-888,TOPOTECAN,26,-9.215505679,18,15,0
ABT-888_TOPOTECAN_SW620,ABT-888,TOPOTECAN,10,2.557559841,18,15,1
ABT-888_TOPOTECAN_SW837,ABT-888,TOPOTECAN,18,-13.77537319,18,15,0
ABT-888_TOPOTECAN_T47D,ABT-888,TOPOTECAN,11,10.2752314,18,15,1
ABT-888_TOPOTECAN_UACC62,ABT-888,TOPOTECAN,19,-5.778245151,18,15,0
ABT-888_TOPOTECAN_VCAP,ABT-888,TOPOTECAN,7,-16.73042364,18,15,0
ABT-888_TOPOTECAN_ZR751,ABT-888,TOPOTECAN,6,-3.791271445,18,15,0
BORTEZOMIB_ABT-888_A2058,BORTEZOMIB,ABT-888,9,7.23794769,16,18,1
BORTEZOMIB_ABT-888_A2780,BORTEZOMIB,ABT-888,27,-7.797682304,16,18,0
BORTEZOMIB_ABT-888_A375,BORTEZOMIB,ABT-888,20,15.1176728,16,18,1
BORTEZOMIB_ABT-888_CAOV3,BORTEZOMIB,ABT-888,14,28.91084263,16,18,1
BORTEZOMIB_ABT-888_DLD1,BORTEZOMIB,ABT-888,23,9.165916843,16,18,1
BORTEZOMIB_ABT-888_ES2,BORTEZOMIB,ABT-888,3,-2.230632319,16,18,0
BORTEZOMIB_ABT-888_HCT116,BORTEZOMIB,ABT-888,28,7.320155847,16,18,1
BORTEZOMIB_ABT-888_HT144,BORTEZOMIB,ABT-888,5,-2.168953777,16,18,0
BORTEZOMIB_ABT-888_HT29,BORTEZOMIB,ABT-888,0,-15.42171027,16,18,0
BORTEZOMIB_ABT-888_KPL1,BORTEZOMIB,ABT-888,21,19.04739794,16,18,1
BORTEZOMIB_ABT-888_LOVO,BORTEZOMIB,ABT-888,13,1.040175706,16,18,1
BORTEZOMIB_ABT-888_MDAMB436,BORTEZOMIB,ABT-888,16,2.841427648,16,18,1
BORTEZOMIB_ABT-888_NCIH1650,BORTEZOMIB,ABT-888,15,-11.33553539,16,18,0
BORTEZOMIB_ABT-888_NCIH2122,BORTEZOMIB,ABT-888,24,15.89472332,16,18,1
BORTEZOMIB_ABT-888_NCIH23,BORTEZOMIB,ABT-888,12,-1.349348796,16,18,0
BORTEZOMIB_ABT-888_NCIH460,BORTEZOMIB,ABT-888,17,8.981162136,16,18,1
BORTEZOMIB_ABT-888_NCIH520,BORTEZOMIB,ABT-888,4,-21.12397099,16,18,0
BORTEZOMIB_ABT-888_OV90,BORTEZOMIB,ABT-888,8,5.606347083,16,18,1
BORTEZOMIB_ABT-888_RKO,BORTEZOMIB,ABT-888,2,9.845917157,16,18,1
BORTEZOMIB_ABT-888_RPMI7951,BORTEZOMIB,ABT-888,1,2.286421393,16,18,1
BORTEZOMIB_ABT-888_SKMEL30,BORTEZOMIB,ABT-888,25,-0.891900965,16,18,0
BORTEZOMIB_ABT-888_SKMES1,BORTEZOMIB,ABT-888,22,-8.558738198,16,18,0
BORTEZOMIB_ABT-888_SKOV3,BORTEZOMIB,ABT-888,26,0.855119157,16,18,1
BORTEZOMIB_ABT-888_SW620,BORTEZOMIB,ABT-888,10,6.598887998,16,18,1
BORTEZOMIB_ABT-888_SW837,BORTEZOMIB,ABT-888,18,-11.22651581,16,18,0
BORTEZOMIB_ABT-888_T47D,BORTEZOMIB,ABT-888,11,-18.76073137,16,18,0
BORTEZOMIB_ABT-888_UACC62,BORTEZOMIB,ABT-888,19,-7.514837482,16,18,0
BORTEZOMIB_ABT-888_VCAP,BORTEZOMIB,ABT-888,7,3.072618197,16,18,1
BORTEZOMIB_ABT-888_ZR751,BORTEZOMIB,ABT-888,6,-21.03920298,16,18,0
BORTEZOMIB_DASATINIB_A2058,BORTEZOMIB,DASATINIB,9,21.6596544,16,4,1
BORTEZOMIB_DASATINIB_A2780,BORTEZOMIB,DASATINIB,27,27.35302788,16,4,1
BORTEZOMIB_DASATINIB_A375,BORTEZOMIB,DASATINIB,20,24.4102755,16,4,1
BORTEZOMIB_DASATINIB_CAOV3,BORTEZOMIB,DASATINIB,14,-2.12586358,16,4,0
BORTEZOMIB_DASATINIB_DLD1,BORTEZOMIB,DASATINIB,23,13.46373328,16,4,1
BORTEZOMIB_DASATINIB_ES2,BORTEZOMIB,DASATINIB,3,4.351803643,16,4,1
BORTEZOMIB_DASATINIB_HCT116,BORTEZOMIB,DASATINIB,28,-9.217891277,16,4,0
BORTEZOMIB_DASATINIB_HT144,BORTEZOMIB,DASATINIB,5,-13.58574463,16,4,0
BORTEZOMIB_DASATINIB_HT29,BORTEZOMIB,DASATINIB,0,-4.76018466,16,4,0
BORTEZOMIB_DASATINIB_KPL1,BORTEZOMIB,DASATINIB,21,28.20252476,16,4,1
BORTEZOMIB_DASATINIB_LOVO,BORTEZOMIB,DASATINIB,13,38.26264078,16,4,1
BORTEZOMIB_DASATINIB_MDAMB436,BORTEZOMIB,DASATINIB,16,9.452060079,16,4,1
BORTEZOMIB_DASATINIB_NCIH1650,BORTEZOMIB,DASATINIB,15,-4.792095598,16,4,0
BORTEZOMIB_DASATINIB_NCIH2122,BORTEZOMIB,DASATINIB,24,-44.78519575,16,4,0
BORTEZOMIB_DASATINIB_NCIH23,BORTEZOMIB,DASATINIB,12,-203.7000358,16,4,0
BORTEZOMIB_DASATINIB_NCIH460,BORTEZOMIB,DASATINIB,17,36.82935113,16,4,1
BORTEZOMIB_DASATINIB_NCIH520,BORTEZOMIB,DASATINIB,4,-2.926807633,16,4,0
BORTEZOMIB_DASATINIB_OV90,BORTEZOMIB,DASATINIB,8,-12.67982596,16,4,0
BORTEZOMIB_DASATINIB_RKO,BORTEZOMIB,DASATINIB,2,8.023336153,16,4,1
BORTEZOMIB_DASATINIB_RPMI7951,BORTEZOMIB,DASATINIB,1,0.375050682,16,4,1
BORTEZOMIB_DASATINIB_SKMEL30,BORTEZOMIB,DASATINIB,25,-11.63233672,16,4,0
BORTEZOMIB_DASATINIB_SKMES1,BORTEZOMIB,DASATINIB,22,-10.15485192,16,4,0
BORTEZOMIB_DASATINIB_SKOV3,BORTEZOMIB,DASATINIB,26,-16.71126553,16,4,0
BORTEZOMIB_DASATINIB_SW620,BORTEZOMIB,DASATINIB,10,20.41344681,16,4,1
BORTEZOMIB_DASATINIB_SW837,BORTEZOMIB,DASATINIB,18,26.88470633,16,4,1
BORTEZOMIB_DASATINIB_T47D,BORTEZOMIB,DASATINIB,11,4.145651566,16,4,1
BORTEZOMIB_DASATINIB_UACC62,BORTEZOMIB,DASATINIB,19,-4.79626446,16,4,0
BORTEZOMIB_DASATINIB_VCAP,BORTEZOMIB,DASATINIB,7,-6.85515238,16,4,0
BORTEZOMIB_DASATINIB_ZR751,BORTEZOMIB,DASATINIB,6,39.53908878,16,4,1
BORTEZOMIB_GELDANAMYCIN_A2058,BORTEZOMIB,GELDANAMYCIN,9,-12.34475241,16,2,0
BORTEZOMIB_GELDANAMYCIN_A2780,BORTEZOMIB,GELDANAMYCIN,27,-17.02476713,16,2,0
BORTEZOMIB_GELDANAMYCIN_A375,BORTEZOMIB,GELDANAMYCIN,20,9.453486194,16,2,1
BORTEZOMIB_GELDANAMYCIN_CAOV3,BORTEZOMIB,GELDANAMYCIN,14,-20.85491468,16,2,0
BORTEZOMIB_GELDANAMYCIN_DLD1,BORTEZOMIB,GELDANAMYCIN,23,-6.082900755,16,2,0
BORTEZOMIB_GELDANAMYCIN_ES2,BORTEZOMIB,GELDANAMYCIN,3,4.4190087,16,2,1
BORTEZOMIB_GELDANAMYCIN_HCT116,BORTEZOMIB,GELDANAMYCIN,28,-4.008197312,16,2,0
BORTEZOMIB_GELDANAMYCIN_HT144,BORTEZOMIB,GELDANAMYCIN,5,-13.74556196,16,2,0
BORTEZOMIB_GELDANAMYCIN_HT29,BORTEZOMIB,GELDANAMYCIN,0,-30.91418954,16,2,0
BORTEZOMIB_GELDANAMYCIN_KPL1,BORTEZOMIB,GELDANAMYCIN,21,-13.38945178,16,2,0
BORTEZOMIB_GELDANAMYCIN_LOVO,BORTEZOMIB,GELDANAMYCIN,13,0.984737226,16,2,1
BORTEZOMIB_GELDANAMYCIN_MDAMB436,BORTEZOMIB,GELDANAMYCIN,16,4.84516062,16,2,1
BORTEZOMIB_GELDANAMYCIN_NCIH1650,BORTEZOMIB,GELDANAMYCIN,15,-35.69315773,16,2,0
BORTEZOMIB_GELDANAMYCIN_NCIH2122,BORTEZOMIB,GELDANAMYCIN,24,-25.06318521,16,2,0
BORTEZOMIB_GELDANAMYCIN_NCIH23,BORTEZOMIB,GELDANAMYCIN,12,-41.08430335,16,2,0
BORTEZOMIB_GELDANAMYCIN_NCIH460,BORTEZOMIB,GELDANAMYCIN,17,-19.40727362,16,2,0
BORTEZOMIB_GELDANAMYCIN_NCIH520,BORTEZOMIB,GELDANAMYCIN,4,-56.43622674,16,2,0
BORTEZOMIB_GELDANAMYCIN_OV90,BORTEZOMIB,GELDANAMYCIN,8,-24.82392367,16,2,0
BORTEZOMIB_GELDANAMYCIN_RKO,BORTEZOMIB,GELDANAMYCIN,2,0.500453922,16,2,1
BORTEZOMIB_GELDANAMYCIN_RPMI7951,BORTEZOMIB,GELDANAMYCIN,1,-8.300668844,16,2,0
BORTEZOMIB_GELDANAMYCIN_SKMEL30,BORTEZOMIB,GELDANAMYCIN,25,-5.73759191,16,2,0
BORTEZOMIB_GELDANAMYCIN_SKMES1,BORTEZOMIB,GELDANAMYCIN,22,-35.14950673,16,2,0
BORTEZOMIB_GELDANAMYCIN_SKOV3,BORTEZOMIB,GELDANAMYCIN,26,-5.76096405,16,2,0
BORTEZOMIB_GELDANAMYCIN_SW620,BORTEZOMIB,GELDANAMYCIN,10,-20.84675917,16,2,0
BORTEZOMIB_GELDANAMYCIN_SW837,BORTEZOMIB,GELDANAMYCIN,18,-33.36509163,16,2,0
BORTEZOMIB_GELDANAMYCIN_T47D,BORTEZOMIB,GELDANAMYCIN,11,-54.25105653,16,2,0
BORTEZOMIB_GELDANAMYCIN_UACC62,BORTEZOMIB,GELDANAMYCIN,19,-45.52184568,16,2,0
BORTEZOMIB_GELDANAMYCIN_VCAP,BORTEZOMIB,GELDANAMYCIN,7,-3.415464665,16,2,0
BORTEZOMIB_GELDANAMYCIN_ZR751,BORTEZOMIB,GELDANAMYCIN,6,-65.75981373,16,2,0
BORTEZOMIB_SN-38_A2058,BORTEZOMIB,SN-38,9,28.09286244,16,11,1
BORTEZOMIB_SN-38_A2780,BORTEZOMIB,SN-38,27,-22.74125359,16,11,0
BORTEZOMIB_SN-38_A375,BORTEZOMIB,SN-38,20,26.75478809,16,11,1
BORTEZOMIB_SN-38_CAOV3,BORTEZOMIB,SN-38,14,-36.21089519,16,11,0
BORTEZOMIB_SN-38_DLD1,BORTEZOMIB,SN-38,23,5.306002845,16,11,1
BORTEZOMIB_SN-38_ES2,BORTEZOMIB,SN-38,3,-27.17578999,16,11,0
BORTEZOMIB_SN-38_HCT116,BORTEZOMIB,SN-38,28,0.252168393,16,11,1
BORTEZOMIB_SN-38_HT144,BORTEZOMIB,SN-38,5,-5.167653185,16,11,0
BORTEZOMIB_SN-38_HT29,BORTEZOMIB,SN-38,0,-22.62474929,16,11,0
BORTEZOMIB_SN-38_KPL1,BORTEZOMIB,SN-38,21,8.161700216,16,11,1
BORTEZOMIB_SN-38_LOVO,BORTEZOMIB,SN-38,13,11.5858005,16,11,1
BORTEZOMIB_SN-38_MDAMB436,BORTEZOMIB,SN-38,16,2.917109375,16,11,1
BORTEZOMIB_SN-38_NCIH1650,BORTEZOMIB,SN-38,15,-17.35480308,16,11,0
BORTEZOMIB_SN-38_NCIH2122,BORTEZOMIB,SN-38,24,-3.170624804,16,11,0
BORTEZOMIB_SN-38_NCIH23,BORTEZOMIB,SN-38,12,-7.15582119,16,11,0
BORTEZOMIB_SN-38_NCIH460,BORTEZOMIB,SN-38,17,12.90781697,16,11,1
BORTEZOMIB_SN-38_NCIH520,BORTEZOMIB,SN-38,4,-36.06637464,16,11,0
BORTEZOMIB_SN-38_OV90,BORTEZOMIB,SN-38,8,-23.92654268,16,11,0
BORTEZOMIB_SN-38_RKO,BORTEZOMIB,SN-38,2,15.17145931,16,11,1
BORTEZOMIB_SN-38_RPMI7951,BORTEZOMIB,SN-38,1,-14.95782149,16,11,0
BORTEZOMIB_SN-38_SKMEL30,BORTEZOMIB,SN-38,25,-13.02435125,16,11,0
BORTEZOMIB_SN-38_SKMES1,BORTEZOMIB,SN-38,22,-10.95026714,16,11,0
BORTEZOMIB_SN-38_SKOV3,BORTEZOMIB,SN-38,26,-11.00320161,16,11,0
BORTEZOMIB_SN-38_SW620,BORTEZOMIB,SN-38,10,-1.334621875,16,11,0
BORTEZOMIB_SN-38_SW837,BORTEZOMIB,SN-38,18,-5.738343875,16,11,0
BORTEZOMIB_SN-38_T47D,BORTEZOMIB,SN-38,11,-11.05282061,16,11,0
BORTEZOMIB_SN-38_UACC62,BORTEZOMIB,SN-38,19,-12.11596686,16,11,0
BORTEZOMIB_SN-38_VCAP,BORTEZOMIB,SN-38,7,7.500964718,16,11,1
BORTEZOMIB_SN-38_ZR751,BORTEZOMIB,SN-38,6,1.969985838,16,11,1
BORTEZOMIB_SORAFENIB_A2058,BORTEZOMIB,SORAFENIB,9,5.680212916,16,13,1
BORTEZOMIB_SORAFENIB_A2780,BORTEZOMIB,SORAFENIB,27,-9.618158337,16,13,0
BORTEZOMIB_SORAFENIB_A375,BORTEZOMIB,SORAFENIB,20,-1.510791697,16,13,0
BORTEZOMIB_SORAFENIB_CAOV3,BORTEZOMIB,SORAFENIB,14,-32.20388168,16,13,0
BORTEZOMIB_SORAFENIB_DLD1,BORTEZOMIB,SORAFENIB,23,-1.744798895,16,13,0
BORTEZOMIB_SORAFENIB_ES2,BORTEZOMIB,SORAFENIB,3,-23.74510742,16,13,0
BORTEZOMIB_SORAFENIB_HCT116,BORTEZOMIB,SORAFENIB,28,-4.896653257,16,13,0
BORTEZOMIB_SORAFENIB_HT144,BORTEZOMIB,SORAFENIB,5,-8.798393335,16,13,0
BORTEZOMIB_SORAFENIB_HT29,BORTEZOMIB,SORAFENIB,0,-14.24369719,16,13,0
BORTEZOMIB_SORAFENIB_KPL1,BORTEZOMIB,SORAFENIB,21,-5.81851023,16,13,0
BORTEZOMIB_SORAFENIB_LOVO,BORTEZOMIB,SORAFENIB,13,-12.18622651,16,13,0
BORTEZOMIB_SORAFENIB_MDAMB436,BORTEZOMIB,SORAFENIB,16,-16.92885239,16,13,0
BORTEZOMIB_SORAFENIB_NCIH1650,BORTEZOMIB,SORAFENIB,15,-11.89760523,16,13,0
BORTEZOMIB_SORAFENIB_NCIH2122,BORTEZOMIB,SORAFENIB,24,-14.79454224,16,13,0
BORTEZOMIB_SORAFENIB_NCIH23,BORTEZOMIB,SORAFENIB,12,-10.49909452,16,13,0
BORTEZOMIB_SORAFENIB_NCIH460,BORTEZOMIB,SORAFENIB,17,-5.46597089,16,13,0
BORTEZOMIB_SORAFENIB_NCIH520,BORTEZOMIB,SORAFENIB,4,-21.3325054,16,13,0
BORTEZOMIB_SORAFENIB_OV90,BORTEZOMIB,SORAFENIB,8,-12.67239461,16,13,0
BORTEZOMIB_SORAFENIB_RKO,BORTEZOMIB,SORAFENIB,2,-2.631282431,16,13,0
BORTEZOMIB_SORAFENIB_RPMI7951,BORTEZOMIB,SORAFENIB,1,-20.15788074,16,13,0
BORTEZOMIB_SORAFENIB_SKMEL30,BORTEZOMIB,SORAFENIB,25,-3.118219504,16,13,0
BORTEZOMIB_SORAFENIB_SKMES1,BORTEZOMIB,SORAFENIB,22,-18.67537574,16,13,0
BORTEZOMIB_SORAFENIB_SKOV3,BORTEZOMIB,SORAFENIB,26,0.950944975,16,13,1
BORTEZOMIB_SORAFENIB_SW620,BORTEZOMIB,SORAFENIB,10,4.095414573,16,13,1
BORTEZOMIB_SORAFENIB_SW837,BORTEZOMIB,SORAFENIB,18,-4.021398572,16,13,0
BORTEZOMIB_SORAFENIB_T47D,BORTEZOMIB,SORAFENIB,11,-6.748286209,16,13,0
BORTEZOMIB_SORAFENIB_UACC62,BORTEZOMIB,SORAFENIB,19,-11.40104496,16,13,0
BORTEZOMIB_SORAFENIB_VCAP,BORTEZOMIB,SORAFENIB,7,-20.68077486,16,13,0
BORTEZOMIB_SORAFENIB_ZR751,BORTEZOMIB,SORAFENIB,6,-27.04694572,16,13,0
BORTEZOMIB_TOPOTECAN_A2058,BORTEZOMIB,TOPOTECAN,9,-12.18818438,16,15,0
BORTEZOMIB_TOPOTECAN_A2780,BORTEZOMIB,TOPOTECAN,27,-2.587899735,16,15,0
BORTEZOMIB_TOPOTECAN_A375,BORTEZOMIB,TOPOTECAN,20,-52.78331514,16,15,0
BORTEZOMIB_TOPOTECAN_CAOV3,BORTEZOMIB,TOPOTECAN,14,-3.896399576,16,15,0
BORTEZOMIB_TOPOTECAN_DLD1,BORTEZOMIB,TOPOTECAN,23,9.211257173,16,15,1
BORTEZOMIB_TOPOTECAN_ES2,BORTEZOMIB,TOPOTECAN,3,-21.45833034,16,15,0
BORTEZOMIB_TOPOTECAN_HCT116,BORTEZOMIB,TOPOTECAN,28,-2.197618563,16,15,0
BORTEZOMIB_TOPOTECAN_HT144,BORTEZOMIB,TOPOTECAN,5,-5.68452805,16,15,0
BORTEZOMIB_TOPOTECAN_HT29,BORTEZOMIB,TOPOTECAN,0,-18.18157992,16,15,0
BORTEZOMIB_TOPOTECAN_KPL1,BORTEZOMIB,TOPOTECAN,21,7.565814879,16,15,1
BORTEZOMIB_TOPOTECAN_LOVO,BORTEZOMIB,TOPOTECAN,13,0.558329438,16,15,1
BORTEZOMIB_TOPOTECAN_MDAMB436,BORTEZOMIB,TOPOTECAN,16,0.990585699,16,15,1
BORTEZOMIB_TOPOTECAN_NCIH1650,BORTEZOMIB,TOPOTECAN,15,-37.35306375,16,15,0
BORTEZOMIB_TOPOTECAN_NCIH2122,BORTEZOMIB,TOPOTECAN,24,-8.776582069,16,15,0
BORTEZOMIB_TOPOTECAN_NCIH23,BORTEZOMIB,TOPOTECAN,12,-17.17711556,16,15,0
BORTEZOMIB_TOPOTECAN_NCIH460,BORTEZOMIB,TOPOTECAN,17,-33.81974983,16,15,0
BORTEZOMIB_TOPOTECAN_NCIH520,BORTEZOMIB,TOPOTECAN,4,-22.45005136,16,15,0
BORTEZOMIB_TOPOTECAN_OV90,BORTEZOMIB,TOPOTECAN,8,-12.20427248,16,15,0
BORTEZOMIB_TOPOTECAN_RKO,BORTEZOMIB,TOPOTECAN,2,-3.210901418,16,15,0
BORTEZOMIB_TOPOTECAN_RPMI7951,BORTEZOMIB,TOPOTECAN,1,-6.338895574,16,15,0
BORTEZOMIB_TOPOTECAN_SKMEL30,BORTEZOMIB,TOPOTECAN,25,-4.762114246,16,15,0
BORTEZOMIB_TOPOTECAN_SKMES1,BORTEZOMIB,TOPOTECAN,22,-28.94272555,16,15,0
BORTEZOMIB_TOPOTECAN_SKOV3,BORTEZOMIB,TOPOTECAN,26,-10.78558961,16,15,0
BORTEZOMIB_TOPOTECAN_SW620,BORTEZOMIB,TOPOTECAN,10,7.747141594,16,15,1
BORTEZOMIB_TOPOTECAN_SW837,BORTEZOMIB,TOPOTECAN,18,5.6874714,16,15,1
BORTEZOMIB_TOPOTECAN_T47D,BORTEZOMIB,TOPOTECAN,11,-0.682078892,16,15,0
BORTEZOMIB_TOPOTECAN_UACC62,BORTEZOMIB,TOPOTECAN,19,-1.498008886,16,15,0
BORTEZOMIB_TOPOTECAN_VCAP,BORTEZOMIB,TOPOTECAN,7,-13.31920317,16,15,0
BORTEZOMIB_TOPOTECAN_ZR751,BORTEZOMIB,TOPOTECAN,6,-22.41353036,16,15,0
DASATINIB_ABT-888_A2058,DASATINIB,ABT-888,9,15.35258512,4,18,1
DASATINIB_ABT-888_A2780,DASATINIB,ABT-888,27,40.28481032,4,18,1
DASATINIB_ABT-888_A375,DASATINIB,ABT-888,20,4.728885978,4,18,1
DASATINIB_ABT-888_CAOV3,DASATINIB,ABT-888,14,7.18367823,4,18,1
DASATINIB_ABT-888_DLD1,DASATINIB,ABT-888,23,5.496575957,4,18,1
DASATINIB_ABT-888_ES2,DASATINIB,ABT-888,3,4.852935588,4,18,1
DASATINIB_ABT-888_HCT116,DASATINIB,ABT-888,28,-20.07587466,4,18,0
DASATINIB_ABT-888_HT144,DASATINIB,ABT-888,5,-15.59125746,4,18,0
DASATINIB_ABT-888_HT29,DASATINIB,ABT-888,0,4.937883616,4,18,1
DASATINIB_ABT-888_KPL1,DASATINIB,ABT-888,21,8.05042192,4,18,1
DASATINIB_ABT-888_LOVO,DASATINIB,ABT-888,13,28.27503441,4,18,1
DASATINIB_ABT-888_MDAMB436,DASATINIB,ABT-888,16,13.65420466,4,18,1
DASATINIB_ABT-888_NCIH1650,DASATINIB,ABT-888,15,25.04861151,4,18,1
